Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CIRCADIAN ENTRAINMENT	4/95	5.605739500570653E-5	2.6627262627710604E-4	0	0	21.82967032967033	213.69357853905106	GRIA1;GRIA2;GRIA3;GRIA4
SEROTONERGIC SYNAPSE	4/111	1.0279671927754589E-4	4.507240768323166E-4	0	0	18.550467289719627	170.34443556721203	GABRB3;GABRB2;GABRB1;CYP2C19
LONG-TERM DEPRESSION	3/59	2.9632847778474726E-4	0.0012064802309807567	0	0	26.001742160278745	211.239245296976	GRIA1;GRIA2;GRIA3
PROXIMAL TUBULE BICARBONATE RECLAMATION	2/21	9.672635533368654E-4	0.0036756015026800882	0	0	49.96741854636591	346.8258284538649	CA2;CA4
CAMP SIGNALING PATHWAY	4/222	0.0014163694457884758	0.005045816150621445	0	0	9.054128440366972	59.39198976634343	GRIA1;GRIA2;GRIA3;GRIA4
SPINOCEREBELLAR ATAXIA	3/143	0.0038254855403710153	0.012826627988302816	0	0	10.356794425087108	57.64664151422774	GRIA1;GRIA2;GRIA3
HUNTINGTON DISEASE	4/303	0.004353065716084728	0.01378470810093497	0	0	6.574247491638796	35.74336130379353	GRIA1;GRIA2;GRIA3;GRIA4
LONG-TERM POTENTIATION	2/65	0.00901096734448419	0.027032902033452568	0	0	15.036281179138323	70.81055216857571	GRIA1;GRIA2
BILE SECRETION	2/88	0.016063170754152895	0.04578003664933575	0	0	11.002214839424141	45.452637742602086	CA2;AQP4
PATHWAYS OF NEURODEGENERATION - MULTIPLE DISEASES	4/469	0.019352198581741906	0.052527396150442315	0	0	4.191612903225806	16.535700154414442	GRIA1;GRIA2;GRIA3;GRIA4
ADRENERGIC SIGNALING IN CARDIOMYOCYTES	2/148	0.04202428195301883	0.10888109415100332	0	0	6.461187214611872	20.47878253752502	SCN7A;SCN5A
COLLECTING DUCT ACID SECRETION	1/27	0.05776813633613761	0.1431645117895584	0	0	17.826475849731665	50.82895021500038	CA2
LINOLEIC ACID METABOLISM	1/30	0.06398186209498563	0.15195692247559087	0	0	15.979951884522855	43.93137485913406	CYP2C19
ALDOSTERONE-REGULATED SODIUM REABSORPTION	1/37	0.07832523487680278	0.17858153551911032	0	0	12.868217054263566	32.773874698042434	INSR
VASOPRESSIN-REGULATED WATER REABSORPTION	1/43	0.09044841392383243	0.19829075360224804	0	0	11.0265780730897	26.496598090748613	AQP4
TYPE II DIABETES MELLITUS	1/47	0.09844381053439785	0.20445065930322337	0	0	10.06572295247725	23.33505695599942	INSR
COCAINE ADDICTION	1/48	0.1004319028156185	0.20445065930322337	0	0	9.851063829787234	22.640457319741365	GRIA2
OVARIAN STEROIDOGENESIS	1/51	0.10637050785386946	0.20907306716105375	0	0	9.258604651162791	20.746930565453034	INSR
REGULATION OF LIPOLYSIS IN ADIPOCYTES	1/58	0.12007865208475595	0.22792162305267422	0	0	8.1187270501836	17.20852137791413	INSR
LONGEVITY REGULATING PATHWAY - MULTIPLE SPECIES	1/60	0.12395737394092808	0.22792162305267422	0	0	7.842727631060307	16.374184239115326	INSR
ARACHIDONIC ACID METABOLISM	1/63	0.12974414640145326	0.23110676077758863	0	0	7.4621155288822205	15.239064221829011	CYP2C19
CHEMICAL CARCINOGENESIS - DNA ADDUCTS	1/69	0.14120584167933814	0.23672744046241984	0	0	6.801641586867305	13.31446223150924	CYP2C19
DRUG METABOLISM - CYTOCHROME P450	1/69	0.14120584167933814	0.23672744046241984	0	0	6.801641586867305	13.31446223150924	CYP2C19
GASTRIC ACID SECRETION	1/73	0.14876487394350427	0.24227422327942122	0	0	6.422480620155039	12.237319088031208	CA2
LONGEVITY REGULATING PATHWAY	1/87	0.17471291455487917	0.2766287813785587	0	0	5.373174689021092	9.374100421731853	INSR
ADHERENS JUNCTION	1/92	0.1837914251072453	0.28313814138143195	0	0	5.076667518527984	8.59963984617019	INSR
AMYOTROPHIC LATERAL SCLEROSIS	2/362	0.18914184702657885	0.28371277053986826	0	0	2.592063492063492	4.31645454973887	GRIA1;GRIA2
PANCREATIC SECRETION	1/99	0.19633756472343628	0.28695490228809917	0	0	4.7123872804935925	7.671388710729669	CA2
INSULIN RESISTANCE	1/107	0.2104453154980022	0.2998381855656045	0	0	4.354980254497587	6.787364952351219	INSR
HIF-1 SIGNALING PATHWAY	1/110	0.21567308084543482	0.2998381855656045	0	0	4.234478344356732	6.495653924470375	INSR
AMPK SIGNALING PATHWAY	1/121	0.23455372221340634	0.31832290871819435	0	0	3.844186046511628	5.574341262078144	INSR
FOXO SIGNALING PATHWAY	1/130	0.24967049775073957	0.33095856678586405	0	0	3.5743645213628987	4.959835532480455	INSR
INSULIN SIGNALING PATHWAY	1/137	0.2612259075978302	0.3384062893880982	0	0	3.3891928864569083	4.549549837140044	INSR
PHOSPHOLIPASE D SIGNALING PATHWAY	1/147	0.277432477939827	0.3499676385509719	0	0	3.1554635234151003	4.045864957025913	INSR
NON-ALCOHOLIC FATTY LIVER DISEASE	1/154	0.28856980722624	0.3499676385509719	0	0	3.010031919744642	3.7409226215459266	INSR
MTOR SIGNALING PATHWAY	1/154	0.28856980722624	0.3499676385509719	0	0	3.010031919744642	3.7409226215459266	INSR
CGMP-PKG SIGNALING PATHWAY	1/161	0.2995393131757475	0.35570293439620015	0	0	2.8773255813953487	3.468643631847506	INSR
TRANSCRIPTIONAL MISREGULATION IN CANCER	1/189	0.3417879913863361	0.3975901124290032	0	0	2.4453240969816923	2.625213489652861	GRIA3
DIABETIC CARDIOMYOPATHY	1/203	0.361967969498813	0.4126434852286468	0	0	2.2742344001842043	2.3110759811541612	INSR
RAP1 SIGNALING PATHWAY	1/210	0.37182994217099663	0.4155746412499374	0	0	2.197284967174808	2.1738150499785323	INSR
HORMONE SIGNALING	1/218	0.3829184191051903	0.4197374978653048	0	0	2.115421712571	2.0306637823277045	INSR
RAS SIGNALING PATHWAY	1/231	0.40053048899089994	0.4307592051411565	0	0	1.9945399393326593	1.824935009579029	INSR
IGSF CAM SIGNALING	1/294	0.4791569484744695	0.4989886805101957	0	0	1.560679419001508	1.1482341064970225	SCN8A
MAPK SIGNALING PATHWAY	1/296	0.481480305755452	0.4989886805101957	0	0	1.5499408750492707	1.1328362093470516	INSR
PI3K-AKT SIGNALING PATHWAY	1/355	0.5456415686682887	0.5553851681087938	0	0	1.2877414268821443	0.7801047247624017	INSR
ALZHEIMER DISEASE	1/379	0.5694598673450211	0.5694598673450211	0	0	1.2045035068290881	0.6782161382106616	INSR
